firm_id,sector,region,age,employees,revenue,assets,leverage,current_ratio,interest_coverage,export_share,previous_default,default_next_year
78589,other,East,37,36,21.653,36.125,0.361,1.415,0.051,0.498,0,0
78590,manufacturing,West,71,371,163.821,400.455,0.685,1.387,0.847,0.451,0,1
78591,services,East,60,72,36.319,118.626,0.265,0.954,2.8,0.452,0,0
78592,manufacturing,Central,4,569,399.513,903.106,0.199,2.918,1.97,0.453,0,0
78593,manufacturing,West,94,389,113.437,334.106,0.571,0.899,5.889,0.0,0,0
78594,manufacturing,North,13,331,92.666,238.934,0.211,1.634,0.99,0.697,0,0
78595,manufacturing,East,60,567,14.382,31.868,0.097,3.267,14.232,0.238,0,0
78596,services,Central,79,74,34.596,84.927,0.252,6.258,0.47,0.356,0,0
78597,finance,East,88,105,23.979,78.604,0.299,7.272,0.933,0.0,0,0
78598,manufacturing,West,32,202,71.04,168.466,0.565,1.74,2.445,0.0,0,0
78599,retail,North,15,69,27.939,63.6,0.207,0.87,2.542,0.645,0,0
78600,services,North,17,182,44.577,151.962,0.364,0.475,19.155,0.374,0,0
78601,transport,West,41,276,21.885,49.402,0.586,4.063,1.282,0.0,0,0
78602,services,South,2,170,36.333,107.05,0.231,1.858,1.092,0.0,0,0
78603,retail,West,9,77,21.496,64.607,0.108,3.923,1.015,0.0,0,1
78604,services,East,44,86,59.947,74.63,0.234,0.417,1.215,0.0,1,0
78605,manufacturing,Central,96,329,37.76,91.141,0.257,4.313,3.534,0.202,0,0
78606,other,South,9,54,14.991,47.258,0.473,0.627,8.575,0.0,0,0
78607,other,East,42,46,20.696,71.276,0.125,1.069,7.249,0.0,0,0
78608,manufacturing,West,12,119,73.873,107.152,0.092,2.134,6.267,0.0,0,0
78609,manufacturing,South,78,349,489.038,1160.312,0.218,2.894,1.001,0.0,0,0
78610,retail,South,82,69,6.228,12.738,0.16,3.869,0.693,0.0,0,0
78611,services,West,4,94,44.569,68.04,0.249,6.481,2.254,0.0,0,0
78612,manufacturing,East,56,212,78.479,96.203,0.333,0.899,21.274,0.794,0,0
78613,retail,West,46,78,40.291,121.99,0.055,0.901,0.606,0.0,0,1
78614,services,East,55,135,91.535,293.463,0.163,0.76,0.722,0.0,0,0
78615,construction,East,80,157,33.08,85.87,0.168,2.535,0.633,0.522,0,0
78616,finance,Central,96,71,16.665,56.343,0.191,2.144,7.177,0.0,0,0
78617,construction,South,25,340,79.092,187.946,0.547,1.617,9.887,0.0,0,0
78618,transport,North,20,229,64.401,185.987,0.405,3.741,3.068,0.076,0,0
78619,services,North,45,156,98.885,141.872,0.149,1.56,2.295,0.0,0,0
78620,other,North,54,36,4.229,7.3,0.088,1.43,4.299,0.704,0,0
78621,retail,Central,45,158,8.214,28.435,0.167,3.598,0.427,0.0,0,0
78622,transport,East,74,282,63.415,131.513,0.267,0.819,1.418,0.0,0,0
78623,construction,East,46,159,47.484,136.487,0.271,5.804,2.824,0.0,0,0
78624,construction,North,44,94,22.618,77.658,0.209,2.152,4.588,0.288,0,0
78625,other,West,94,54,22.356,64.129,0.037,3.638,5.618,0.315,0,0
78626,construction,East,14,132,81.206,191.725,0.211,1.706,0.98,0.0,0,0
78627,construction,West,47,137,57.162,92.303,0.467,2.907,4.499,0.0,0,0
78628,services,North,61,84,46.393,147.365,0.194,3.306,5.607,0.0,0,0
78629,services,East,97,83,15.617,37.407,0.151,3.698,5.618,0.356,1,0
78630,manufacturing,Central,75,297,62.775,162.238,0.422,2.293,0.712,0.0,0,0
78631,manufacturing,East,18,194,69.586,192.709,0.293,0.683,22.348,0.126,0,0
78632,manufacturing,West,34,145,124.762,156.371,0.141,0.209,0.648,0.115,0,0
78633,construction,West,62,238,103.205,218.791,0.18,2.753,1.292,0.0,0,0
78634,retail,East,9,64,6.768,15.62,0.265,1.649,6.045,0.0,0,0
78635,transport,Central,45,288,16.518,23.637,0.757,4.452,4.61,0.0,0,0
78636,services,Central,87,46,5.009,8.695,0.296,3.309,13.59,0.0,0,0
78637,manufacturing,East,67,524,190.13,390.131,0.201,1.539,12.06,0.0,0,0
78638,manufacturing,North,15,160,23.648,82.631,0.474,1.952,0.03,0.0,1,0
78639,services,West,24,121,10.212,34.748,0.584,4.918,12.026,0.0,0,0
78640,retail,West,82,148,62.011,185.282,0.204,0.788,1.027,0.0,0,0
78641,manufacturing,West,64,197,77.752,172.109,0.101,5.317,1.233,0.0,0,0
78642,construction,West,100,193,23.643,57.976,0.117,2.171,1.133,0.0,0,0
78643,services,Central,22,157,22.384,63.749,0.172,1.593,0.196,0.0,0,0
78644,finance,North,77,147,20.055,33.694,0.461,1.02,1.524,0.413,0,0
78645,retail,Central,67,121,12.96,37.984,0.17,0.235,2.275,0.0,0,0
78646,services,South,60,87,9.167,30.623,0.278,0.995,0.542,0.0,0,0
78647,manufacturing,East,17,154,52.278,118.471,0.142,0.467,26.254,0.234,1,0
78648,manufacturing,West,18,314,100.391,349.484,0.189,0.541,5.754,0.0,0,0
78649,construction,North,28,222,103.428,231.535,0.155,4.364,1.374,0.0,0,0
78650,services,Central,83,92,30.194,102.802,0.146,0.941,9.289,0.0,0,0
78651,services,Central,12,82,15.626,24.965,0.389,1.502,0.843,0.249,0,0
78652,services,West,50,89,4.636,13.206,0.197,0.246,5.797,0.0,0,0
78653,other,East,76,71,6.675,8.527,0.025,1.642,1.619,0.0,0,0
78654,other,East,73,40,19.137,48.822,0.223,3.164,1.654,0.0,0,0
78655,retail,Central,88,47,11.19,24.516,0.174,2.7,1.143,0.0,0,0
78656,retail,Central,33,335,114.449,259.882,0.387,1.52,0.904,0.0,0,0
78657,transport,North,71,66,19.554,35.347,0.375,2.051,0.706,0.0,0,0
78658,manufacturing,East,80,317,14.249,41.771,0.475,0.488,1.406,0.663,0,0
78659,retail,East,87,30,22.258,57.809,0.25,2.052,1.3,0.0,0,0
78660,manufacturing,Central,35,886,484.465,1634.9,0.475,0.283,3.236,0.423,0,0
78661,retail,East,71,267,43.981,55.534,0.376,5.261,4.655,0.351,0,0
78662,retail,North,24,34,8.925,12.344,0.088,0.819,3.312,0.0,0,0
78663,retail,West,39,45,5.806,11.977,0.438,2.832,6.87,0.0,0,0
78664,retail,South,92,53,9.574,24.952,0.21,2.04,12.752,0.0,0,0
78665,manufacturing,North,25,79,48.384,145.872,0.66,0.78,2.131,0.573,0,0
78666,services,Central,59,116,32.299,55.174,0.467,1.649,0.52,0.549,0,0
78667,finance,East,20,99,7.211,24.365,0.372,3.178,2.462,0.0,0,0
78668,services,East,86,76,87.333,252.216,0.275,0.799,0.852,0.0,0,0
78669,services,West,9,57,11.851,36.035,0.037,1.861,13.421,0.0,0,0
78670,manufacturing,West,87,266,87.208,224.037,0.387,6.116,8.435,0.0,0,0
78671,manufacturing,Central,98,184,28.08,51.697,0.317,1.078,3.528,0.0,0,0
78672,services,East,97,678,78.182,192.448,0.45,0.94,2.673,0.197,0,0
78673,manufacturing,South,57,246,61.363,206.544,0.511,2.4,2.356,0.703,0,0
78674,construction,South,65,360,273.149,511.839,0.364,0.888,1.475,0.0,0,0
78675,transport,North,42,149,47.788,116.918,0.151,1.721,3.091,0.0,0,0
78676,finance,Central,54,41,17.785,31.42,0.155,3.867,0.522,0.0,0,0
78677,manufacturing,Central,73,234,36.558,97.592,0.186,3.67,2.035,0.0,0,0
78678,retail,South,39,99,6.409,14.343,0.411,0.764,0.129,0.0,0,0
78679,retail,North,60,119,28.93,53.955,0.281,2.154,6.059,0.0,0,0
78680,manufacturing,East,87,284,78.532,122.069,0.427,2.387,5.1,0.0,0,0
78681,manufacturing,Central,39,339,100.003,226.103,0.259,1.611,3.048,0.0,0,0
78682,retail,Central,14,121,21.5,73.266,0.203,2.956,6.557,0.0,0,0
78683,retail,Central,22,188,170.204,476.829,0.094,0.786,0.033,0.0,0,0
78684,retail,East,11,131,22.822,33.823,0.666,3.653,3.132,0.0,0,0
78685,services,West,13,206,57.499,200.11,0.145,1.84,0.172,0.0,0,0
78686,services,East,23,182,28.603,49.021,0.166,1.973,10.481,0.0,0,0
78687,manufacturing,West,22,544,233.345,445.577,0.448,2.195,1.205,0.537,0,0
78688,finance,South,60,58,6.522,17.739,0.393,0.65,1.106,0.0,0,0
78689,services,West,24,154,23.909,34.422,0.205,0.111,1.301,0.0,0,0
78690,manufacturing,South,26,196,33.45,72.071,0.143,2.349,1.026,0.0,0,0
78691,manufacturing,East,54,208,66.031,104.026,0.519,1.336,4.917,0.312,0,0
78692,retail,East,70,46,8.967,11.472,0.69,0.876,2.875,0.0,0,0
78693,construction,West,13,149,84.624,183.611,0.558,2.674,0.857,0.0,0,0
78694,retail,Central,66,42,21.431,39.822,0.263,2.612,0.782,0.0,0,0
78695,construction,West,8,410,95.594,330.78,0.189,0.484,10.267,0.0,0,0
78696,transport,North,2,43,15.589,25.349,0.294,1.987,1.24,0.0,0,0
78697,manufacturing,Central,38,129,35.732,75.97,0.131,3.064,3.28,0.0,0,0
78698,retail,Central,90,170,25.266,66.28,0.093,2.366,1.253,0.0,0,0
78699,services,East,69,271,255.855,829.385,0.62,1.66,0.547,0.0,0,0
78700,transport,Central,19,224,59.425,180.291,0.294,1.563,1.136,0.0,0,0
78701,finance,West,42,145,39.273,56.789,0.132,1.559,5.401,0.0,0,0
78702,construction,Central,1,37,7.545,19.716,0.236,0.858,0.973,0.0,0,0
78703,construction,West,86,143,23.858,54.941,0.267,1.409,4.494,0.0,0,0
78704,finance,Central,72,72,26.449,84.887,0.51,2.37,4.353,0.0,0,0
78705,construction,North,13,78,12.125,16.544,0.35,0.606,3.28,0.0,0,0
78706,retail,South,39,63,18.116,49.203,0.487,1.739,1.358,0.681,0,0
78707,finance,South,21,87,11.811,41.326,0.216,4.64,3.888,0.0,0,0
78708,services,West,43,166,58.085,130.08,0.235,1.522,1.456,0.0,0,0
78709,transport,Central,69,285,56.584,196.101,0.429,1.356,4.481,0.0,0,0
78710,services,Central,63,89,41.065,122.817,0.144,1.107,1.784,0.457,0,0
78711,transport,East,32,26,12.805,25.679,0.653,5.503,12.67,0.299,0,0
78712,services,South,83,152,25.868,52.059,0.066,2.912,1.385,0.0,0,0
78713,transport,East,40,321,97.696,299.005,0.235,0.655,3.089,0.0,0,0
78714,manufacturing,North,43,214,15.462,53.62,0.176,3.452,0.88,0.595,0,0
78715,manufacturing,North,61,226,132.408,269.054,0.531,1.588,0.597,0.179,0,0
78716,retail,East,75,149,35.732,94.535,0.465,0.463,4.189,0.0,0,0
78717,manufacturing,Central,44,528,67.051,85.054,0.205,2.008,0.257,0.87,0,0
78718,services,West,45,149,32.721,69.265,0.079,0.896,1.806,0.0,1,1
78719,retail,South,96,363,69.518,108.837,0.093,0.911,1.347,0.0,0,0
78720,transport,North,31,150,27.389,88.062,0.154,2.686,4.532,0.0,0,0
78721,finance,West,70,27,7.296,22.614,0.391,0.764,4.826,0.0,1,1
78722,transport,East,29,113,17.673,21.342,0.335,2.369,3.655,0.197,0,0
78723,retail,Central,51,85,19.213,55.826,0.089,5.791,3.666,0.665,0,0
78724,manufacturing,East,74,748,950.703,1692.632,0.213,3.602,10.551,0.461,1,0
78725,construction,North,57,59,22.082,51.173,0.109,2.336,11.271,0.0,0,0
78726,construction,East,36,421,114.11,165.755,0.213,1.492,1.284,0.0,0,0
78727,manufacturing,Central,12,222,56.322,73.343,0.135,1.133,3.409,0.774,0,0
78728,manufacturing,Central,38,316,40.431,88.193,0.213,0.279,1.43,0.479,0,0
78729,retail,West,39,70,13.099,42.759,0.399,1.143,0.204,0.0,1,0
78730,services,West,76,108,13.216,16.913,0.237,1.77,5.98,0.473,0,0
78731,retail,Central,12,247,58.376,195.513,0.02,3.895,3.109,0.0,0,0
78732,services,Central,36,156,147.957,219.626,0.166,3.938,8.548,0.0,0,0
78733,services,East,99,160,50.467,143.523,0.287,1.611,1.61,0.0,0,0
78734,retail,Central,29,43,13.502,38.295,0.065,4.685,0.721,0.437,0,0
78735,retail,East,73,127,89.406,291.42,0.214,0.434,4.025,0.0,0,0
78736,construction,South,84,122,17.546,35.311,0.477,1.549,0.647,0.0,0,0
78737,construction,East,24,61,21.051,32.721,0.451,2.48,1.996,0.365,0,0
78738,other,North,60,23,5.794,16.739,0.053,1.745,0.599,0.0,0,0
78739,retail,Central,38,235,75.377,103.873,0.254,1.871,7.194,0.0,0,0
78740,services,East,55,99,27.345,93.561,0.194,2.311,1.388,0.823,0,0
78741,services,West,87,76,9.512,19.801,0.082,2.649,28.814,0.0,0,0
78742,services,West,56,246,50.328,151.342,0.065,5.179,11.39,0.0,0,0
78743,retail,Central,24,159,59.163,111.174,0.543,1.364,2.701,0.0,0,0
78744,manufacturing,South,90,343,223.087,690.345,0.115,6.36,0.44,0.0,0,0
78745,transport,East,19,289,98.075,303.547,0.233,2.379,1.192,0.0,0,0
78746,construction,South,39,182,19.054,48.293,0.087,2.378,6.086,0.199,0,0
78747,manufacturing,Central,71,351,45.624,106.831,0.152,0.905,0.918,0.0,0,0
78748,services,East,64,155,54.579,182.462,0.073,2.423,4.769,0.602,0,0
78749,retail,Central,60,160,11.876,33.011,0.211,1.649,0.13,0.0,0,0
78750,transport,West,69,181,17.093,28.67,0.206,0.301,1.665,0.077,0,0
78751,retail,East,8,80,26.004,67.728,0.378,2.242,4.27,0.0,0,0
78752,manufacturing,East,57,299,48.168,119.348,0.14,0.654,0.955,0.543,0,0
78753,finance,East,77,243,66.935,93.703,0.096,0.658,23.526,0.0,0,0
78754,finance,North,72,68,6.153,9.124,0.064,1.138,0.508,0.25,0,0
78755,retail,East,78,67,17.541,24.09,0.364,0.303,0.241,0.0,0,0
78756,finance,South,76,45,9.608,29.664,0.27,0.86,1.772,0.0,0,0
78757,retail,West,52,46,5.062,17.064,0.077,2.239,6.206,0.0,0,0
78758,services,Central,13,309,35.377,70.573,0.487,0.658,2.085,0.0,0,0
78759,retail,West,44,229,24.878,76.567,0.304,1.095,1.607,0.219,0,0
78760,retail,Central,64,47,70.024,111.917,0.172,1.945,1.659,0.0,0,0
78761,manufacturing,West,60,396,82.734,132.692,0.093,2.378,0.785,0.087,0,0
78762,other,East,40,50,39.336,103.8,0.567,3.754,0.678,0.0,0,0
78763,transport,West,14,154,39.168,62.527,0.216,3.039,4.804,0.315,1,0
78764,other,South,78,49,35.304,61.58,0.324,2.635,4.693,0.0,0,0
78765,manufacturing,North,67,351,185.677,303.888,0.382,0.283,2.047,0.0,0,0
78766,retail,North,4,118,17.944,59.533,0.595,1.115,0.27,0.275,0,0
78767,retail,East,99,209,72.538,239.357,0.123,1.189,3.987,0.0,0,0
78768,retail,South,96,89,16.234,35.001,0.464,2.261,3.073,0.0,0,0
78769,retail,North,39,56,9.097,22.955,0.347,7.237,1.495,0.0,0,0
78770,other,West,65,84,44.842,128.918,0.348,1.343,1.257,0.148,0,0
78771,services,East,7,112,6.244,15.628,0.174,2.968,3.528,0.0,0,0
78772,retail,East,51,69,25.295,53.397,0.298,2.931,0.208,0.0,0,0
78773,retail,West,81,84,10.408,17.502,0.118,2.515,1.399,0.713,0,0
78774,manufacturing,South,98,183,47.156,142.911,0.24,1.437,0.814,0.272,0,0
78775,services,North,73,179,29.939,87.903,0.256,2.258,2.805,0.0,0,0
78776,construction,East,4,185,45.431,145.513,0.103,1.112,1.037,0.0,0,0
78777,transport,East,14,283,66.995,175.239,0.381,0.758,1.622,0.0,0,0
78778,services,East,68,384,193.876,333.129,0.234,1.609,0.664,0.561,0,0
78779,services,East,89,137,32.436,55.341,0.123,3.404,1.322,0.0,0,0
78780,finance,South,39,55,11.642,30.215,0.469,1.628,1.516,0.0,0,0
78781,services,Central,13,114,39.87,58.457,0.353,1.612,4.695,0.137,0,0
78782,construction,East,87,420,19.037,57.505,0.193,2.445,1.958,0.118,0,0
78783,manufacturing,North,4,87,17.64,44.97,0.106,1.01,3.749,0.117,0,0
78784,services,North,55,318,102.753,283.053,0.477,1.157,1.424,0.0,0,0
78785,services,North,59,101,179.355,612.797,0.254,0.833,13.269,0.0,0,0
78786,services,East,63,68,14.088,36.468,0.33,3.81,2.208,0.0,0,0
78787,services,West,59,81,14.354,25.725,0.307,4.39,5.75,0.0,0,0
78788,retail,West,33,43,46.87,141.478,0.23,0.89,0.104,0.0,0,0
78789,services,Central,82,107,12.585,17.292,0.163,0.946,0.524,0.0,1,0
78790,services,South,64,81,35.055,84.002,0.318,4.106,1.428,0.0,0,0
78791,construction,West,53,198,41.668,118.134,0.323,3.058,34.721,0.0,0,0
78792,retail,North,52,91,23.638,35.858,0.547,1.963,4.191,0.0,0,0
78793,retail,East,15,252,42.982,105.275,0.149,2.349,2.507,0.0,0,0
78794,retail,North,40,40,7.962,19.034,0.284,1.34,6.187,0.0,0,0
78795,retail,South,44,215,42.318,93.924,0.586,1.878,5.753,0.0,0,0
78796,construction,South,83,80,23.953,78.477,0.087,0.387,0.398,0.361,0,0
78797,construction,North,87,74,19.181,62.6,0.544,0.356,24.2,0.0,0,0
78798,manufacturing,East,33,165,26.904,41.803,0.095,1.613,0.621,0.528,0,0
78799,manufacturing,North,57,183,9.966,30.882,0.3,1.439,0.604,0.433,1,0
78800,manufacturing,East,71,279,52.597,79.373,0.542,1.391,0.687,0.478,0,0
78801,manufacturing,West,64,392,139.551,386.324,0.393,1.879,4.92,0.506,0,0
78802,services,North,91,56,35.165,96.201,0.234,2.135,1.205,0.0,0,0
78803,services,East,92,246,112.173,368.39,0.223,0.497,0.718,0.0,0,0
78804,services,North,15,202,52.864,130.136,0.033,2.171,16.767,0.0,0,0
78805,finance,West,7,34,12.927,31.95,0.66,3.112,0.647,0.354,0,0
78806,services,West,89,37,3.736,5.343,0.588,3.78,3.1,0.0,0,0
78807,construction,South,91,229,61.529,170.01,0.274,5.031,0.244,0.0,0,0
78808,services,Central,45,242,121.97,350.515,0.114,2.137,2.548,0.0,0,0
78809,retail,East,25,151,51.417,78.194,0.152,0.688,3.147,0.0,0,0
78810,services,East,56,87,39.283,114.591,0.516,2.463,0.827,0.0,0,0
78811,services,West,54,160,28.355,72.402,0.449,5.812,1.399,0.369,0,0
78812,services,East,45,157,37.447,122.478,0.532,3.717,4.174,0.0,0,0
78813,manufacturing,East,36,283,138.648,221.664,0.453,1.295,0.101,0.331,0,0
78814,manufacturing,North,60,134,30.916,76.343,0.491,2.469,1.337,0.0,0,0
78815,manufacturing,West,81,265,78.827,113.459,0.356,2.17,1.396,0.0,0,0
78816,services,East,77,120,32.808,84.533,0.187,0.829,0.569,0.0,0,0
78817,transport,East,52,180,113.397,392.655,0.31,0.122,0.584,0.0,0,0
78818,manufacturing,Central,39,244,116.619,376.301,0.278,0.477,3.492,0.0,0,0
78819,retail,East,63,108,43.526,62.278,0.108,4.018,1.365,0.0,0,0
78820,finance,North,55,34,7.819,17.473,0.57,2.864,0.691,0.0,0,0
78821,other,East,58,44,19.52,30.372,0.049,1.0,2.805,0.418,0,0
78822,services,Central,4,41,16.106,34.368,0.417,0.813,3.524,0.0,0,0
78823,retail,Central,57,94,22.612,56.719,0.072,1.377,1.208,0.633,0,0
78824,services,Central,98,136,26.517,92.169,0.196,1.035,6.181,0.0,0,0
78825,other,West,16,91,11.602,29.55,0.129,1.345,5.104,0.0,0,0
78826,construction,East,97,202,43.843,107.929,0.338,1.745,4.132,0.0,0,0
78827,retail,Central,29,54,8.461,21.982,0.19,1.332,1.105,0.264,0,0
78828,retail,North,34,224,57.624,85.14,0.37,1.267,23.208,0.0,0,0
78829,manufacturing,North,84,283,34.397,97.961,0.147,5.436,2.714,0.0,0,0
78830,transport,South,86,95,15.103,36.989,0.073,4.018,0.238,0.0,1,0
78831,manufacturing,West,56,300,61.347,163.24,0.211,4.026,2.828,0.265,1,1
78832,services,Central,6,153,140.785,443.629,0.168,1.725,0.254,0.604,0,0
78833,construction,West,15,283,20.654,60.782,0.658,2.173,0.999,0.0,0,0
78834,services,West,86,140,28.921,51.908,0.285,3.801,10.418,0.344,0,0
78835,services,Central,55,103,11.54,39.587,0.348,1.333,1.873,0.0,0,0
78836,retail,South,77,47,28.606,94.497,0.121,0.707,1.387,0.0,0,0
78837,retail,East,24,161,156.729,368.279,0.608,1.433,0.6,0.55,1,0
78838,transport,East,62,99,5.048,6.383,0.307,1.186,7.644,0.434,0,0
78839,services,West,81,156,21.706,51.102,0.416,0.828,0.571,0.912,0,0
78840,manufacturing,North,10,133,28.849,44.844,0.324,1.57,0.606,0.472,0,0
78841,services,North,26,192,31.425,77.203,0.495,2.643,2.281,0.0,0,0
78842,finance,South,1,69,3.712,12.925,0.225,1.394,0.677,0.0,0,0
78843,construction,East,23,75,9.355,24.73,0.031,1.792,0.564,0.0,0,0
78844,manufacturing,Central,80,265,159.828,497.532,0.266,1.04,0.57,0.0,0,0
78845,other,Central,47,97,44.706,118.817,0.115,1.936,2.538,0.0,0,0
78846,services,North,88,110,42.381,134.995,0.516,3.187,0.842,0.0,0,0
78847,manufacturing,East,79,180,8.795,14.481,0.402,2.495,0.15,0.0,0,0
78848,transport,South,2,384,245.16,462.815,0.089,2.646,0.825,0.206,0,0
78849,services,East,99,258,40.008,105.043,0.148,6.116,1.132,0.165,0,1
78850,retail,East,9,72,24.075,70.192,0.107,0.183,10.091,0.022,0,0
78851,retail,Central,67,83,35.456,49.187,0.457,2.104,3.587,0.0,0,0
78852,services,North,1,132,13.424,43.416,0.271,0.765,3.648,0.6,1,0
78853,manufacturing,West,75,555,95.54,203.123,0.277,3.809,7.934,0.0,0,0
78854,manufacturing,West,8,385,53.422,154.151,0.23,0.528,11.121,0.0,0,0
78855,manufacturing,North,93,232,54.788,102.112,0.263,0.714,0.293,0.0,0,0
78856,retail,North,81,29,30.295,104.07,0.137,1.034,0.569,0.0,0,0
78857,manufacturing,East,5,420,35.432,103.002,0.496,0.649,2.575,0.806,0,0
78858,manufacturing,South,63,114,19.865,31.328,0.365,2.338,1.987,0.0,0,0
78859,manufacturing,West,84,169,77.515,196.706,0.246,2.137,3.399,0.0,0,0
78860,construction,East,52,88,3.088,9.057,0.388,2.934,1.413,0.0,0,0
78861,other,North,71,196,45.419,58.67,0.305,4.431,1.423,0.0,0,0
78862,services,East,59,60,17.299,35.126,0.375,1.278,2.344,0.222,0,0
78863,services,East,34,76,15.446,32.176,0.449,4.518,0.379,0.0,0,0
78864,manufacturing,Central,69,292,33.276,61.341,0.328,0.143,1.084,0.0,0,0
78865,manufacturing,Central,61,469,55.203,117.772,0.329,1.11,4.2,0.556,0,0
78866,manufacturing,West,32,147,22.358,37.603,0.121,5.252,0.535,0.0,0,0
78867,construction,Central,21,125,22.402,64.903,0.117,4.194,3.445,0.0,0,0
78868,manufacturing,West,30,291,78.802,164.255,0.151,1.487,2.394,0.738,0,0
78869,finance,Central,77,87,12.087,36.406,0.269,1.392,2.37,0.0,0,0
78870,retail,East,41,114,54.068,101.908,0.078,1.842,3.498,0.015,0,0
78871,transport,South,60,260,22.499,59.816,0.285,2.083,2.332,0.0,0,0
78872,retail,West,83,234,78.926,214.899,0.361,1.091,0.428,0.0,0,0
78873,manufacturing,West,9,769,114.294,201.301,0.504,2.65,7.222,0.0,0,0
78874,services,West,97,121,32.583,80.742,0.277,0.62,1.06,0.0,0,0
78875,services,Central,18,54,9.445,19.511,0.464,3.446,1.61,0.0,0,0
78876,construction,Central,28,62,29.978,47.585,0.26,0.869,1.238,0.0,0,1
78877,retail,Central,83,79,17.174,37.508,0.022,2.526,2.612,0.0,0,0
78878,manufacturing,East,100,396,67.628,158.323,0.19,1.05,3.226,0.616,0,0
78879,manufacturing,Central,17,127,25.891,82.196,0.294,2.725,1.213,0.0,0,0
78880,manufacturing,East,56,216,58.523,115.477,0.144,1.918,0.871,0.0,0,0
78881,retail,Central,98,177,45.543,68.296,0.358,2.663,1.297,0.0,0,0
78882,retail,East,8,113,21.558,45.281,0.149,1.338,2.974,0.0,0,0
78883,retail,West,47,162,68.887,237.971,0.432,3.392,3.411,0.567,0,0
78884,manufacturing,Central,74,112,16.935,43.434,0.186,0.311,6.381,0.321,0,0
78885,services,North,80,83,22.057,60.47,0.132,2.183,1.034,0.0,0,1
78886,retail,North,8,349,54.371,84.778,0.492,3.461,8.168,0.0,0,0
78887,manufacturing,West,6,126,86.638,274.795,0.444,1.402,1.039,0.169,0,1
78888,retail,North,79,57,7.795,11.859,0.502,0.445,12.509,0.0,0,0
78889,manufacturing,Central,85,378,81.081,150.795,0.25,2.565,5.695,0.163,1,0
78890,construction,North,54,62,20.339,39.465,0.186,0.411,2.497,0.411,0,0
78891,retail,West,29,293,112.402,241.54,0.253,0.486,1.777,0.178,0,0
78892,manufacturing,East,56,163,16.737,53.987,0.366,4.589,2.455,0.0,0,0
78893,finance,South,88,51,15.897,38.312,0.277,0.387,8.553,0.0,0,0
78894,manufacturing,Central,90,586,95.861,246.787,0.176,2.965,6.219,0.31,0,0
78895,services,Central,1,166,25.341,68.105,0.039,1.704,2.089,0.584,0,0
78896,retail,North,3,90,12.507,34.351,0.109,1.532,0.886,0.0,1,0
78897,retail,North,87,226,42.847,119.909,0.356,1.707,0.912,0.0,0,0
78898,retail,North,11,78,9.057,28.523,0.165,2.289,10.856,0.0,0,0
78899,finance,East,43,58,17.832,23.542,0.199,1.417,3.982,0.0,0,0
78900,retail,East,3,67,3.172,4.854,0.368,2.478,1.395,0.0,0,0
78901,manufacturing,East,100,222,44.37,98.41,0.039,1.727,3.398,0.713,0,0
78902,manufacturing,North,97,230,38.773,120.305,0.185,2.182,1.366,0.499,0,0
78903,manufacturing,North,58,573,366.562,1048.03,0.304,3.33,4.77,0.0,0,0
78904,services,East,78,115,15.808,21.545,0.194,1.449,0.38,0.0,0,0
78905,manufacturing,East,87,471,115.032,160.867,0.138,4.255,1.221,0.797,0,0
78906,construction,East,10,332,16.357,50.175,0.312,2.259,0.548,0.0,0,0
78907,finance,Central,37,189,16.627,32.946,0.413,3.089,2.406,0.331,1,0
78908,manufacturing,North,45,267,52.12,64.095,0.132,1.411,4.114,0.0,0,0
78909,manufacturing,North,34,420,129.582,282.604,0.075,2.064,7.731,0.322,0,0
78910,manufacturing,East,34,418,262.296,909.799,0.446,1.26,4.042,0.398,0,0
78911,transport,South,78,245,34.075,99.917,0.427,2.407,3.165,0.0,0,0
78912,construction,South,16,149,17.178,54.886,0.161,0.732,6.171,0.0,0,0
78913,finance,East,40,78,10.448,17.367,0.384,3.284,6.38,0.0,0,0
78914,retail,West,58,135,41.757,112.011,0.425,0.819,3.994,0.0,0,0
78915,services,Central,94,91,11.529,35.19,0.444,2.635,4.564,0.473,0,0
78916,finance,Central,39,27,41.466,89.553,0.616,1.899,0.602,0.0,0,1
78917,retail,Central,34,128,12.537,29.124,0.331,1.066,3.815,0.0,0,0
78918,manufacturing,South,77,503,125.237,360.823,0.292,0.943,3.999,0.355,0,0
78919,services,Central,84,91,20.169,38.859,0.124,1.028,5.14,0.409,0,0
78920,retail,West,11,207,139.185,256.659,0.037,1.74,0.242,0.0,0,1
78921,services,West,95,149,23.815,34.871,0.108,3.013,0.359,0.0,0,0
78922,services,West,34,117,34.491,82.18,0.182,3.074,0.65,0.0,0,0
78923,manufacturing,South,48,221,236.055,481.53,0.441,2.912,0.514,0.448,0,1
78924,manufacturing,Central,58,221,37.91,59.409,0.059,2.453,2.896,0.762,0,0
78925,finance,North,61,78,28.041,84.575,0.168,2.069,1.257,0.0,0,0
78926,retail,West,87,54,44.996,140.037,0.443,0.859,1.609,0.556,0,0
78927,construction,East,35,209,18.597,42.647,0.708,3.051,0.404,0.0,0,0
78928,manufacturing,East,48,224,145.012,379.839,0.163,0.958,3.171,0.0,0,0
78929,manufacturing,East,64,190,23.936,78.818,0.578,2.926,2.871,0.0,0,0
78930,manufacturing,West,62,122,36.183,69.419,0.118,4.148,0.659,0.0,0,0
