symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75
002294,信立泰,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,信立泰,生物制药,0,0,1,1,1,1,3.822098297900159,11.07,13.8,-3.9,-50.95,0.68,6.2,1.44,3.97,78.43,1.8,1,1,1,-99.375,-95.36,0.06,2021-01-30,2021-01-30,59.0,生物制药,0.18802781917536016,0.1979632389468455,0,0,0
002303,美盈森,2020,2021-03-30,2021-04-28,1,29.0,1,0,1,89.0,118,4,1,1,美盈森,造纸行业,0,0,1,0,1,0,3.5530597309714014,11.72,27.73,4.41,33.42,0.3496,3.36,0.29,2.04,32.07,3.3,1,1,0,-57.5,-56.8525,0.14855,2021-01-30,2021-01-30,88.0,Other,0.7690014903129657,0.1979632389468455,1,1,0
002342,巨力索具,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,巨力索具,机械行业,0,0,0,0,0,0,3.0281994636914926,0.75,39.41,16.66,2.3,0.019,2.53,0.22,1.55,20.98,1.92,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
002350,北京科锐,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,北京科锐,发电设备,0,0,0,0,0,0,3.2272407411998283,4.63,41.77,-6.16,-20.66,0.1554,3.6,0.42,1.55,24.3,3.42,1,1,0,-27.165,-25.5925,0.1183,2020-10-30,2020-10-30,151.0,发电设备,0.18802781917536016,0.1979632389468455,0,0,0
002362,汉王科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,汉王科技,电子信息,0,0,0,0,0,0,2.489064659936664,4.34,26.39,47.8,135.95,0.1725,3.96,0.41,2.87,41.98,3.1,1,0,0,41.78,842.7203999999953,0.4385,2021-01-28,2021-01-28,61.0,电子信息,0.18802781917536016,0.1979632389468455,0,0,0
002390,信邦制药,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,信邦制药,生物制药,0,0,0,0,0,0,4.212868064406208,4.85,51.55,1.14,118.22,0.15,2.9,0.53,1.23,22.01,5.09,1,1,0,-30.0,-28.5,0.105,2020-10-28,2020-10-28,153.0,生物制药,0.18802781917536016,0.1979632389468455,0,0,0
002398,垒知集团,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,垒知集团,建筑建材,0,0,0,0,0,0,3.5536323047059106,15.26,34.85,24.96,61.54,0.58,4.09,0.45,2.05,29.83,26.37,1,0,0,0.0,0.0,0.58,2021-01-30,2021-01-30,59.0,建筑建材,0.18802781917536016,0.1979632389468455,0,0,0
002399,海普瑞,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,海普瑞,生物制药,0,0,0,0,0,0,3.855452653939752,15.77,50.98,-3.95,79.11,0.8494,5.89,-0.18,1.21,37.31,1.49,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.18802781917536016,0.1979632389468455,0,0,0
002410,广联达,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,广联达,电子信息,0,0,0,0,0,0,3.594843462187342,7.47,45.7,21.91,-46.46,0.2087,2.9,0.57,1.05,81.61650000000003,24.22,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.18802781917536016,0.1979632389468455,0,0,0
002414,高德红外,2020,2021-03-30,2021-04-29,1,30.0,1,0,1,89.0,119,4,1,1,高德红外,仪器仪表,0,0,0,0,0,0,2.8553201198372458,6.43,18.44,51.1,67.34,0.1386,3.77,0.35,3.98,48.64,1.14,1,0,0,349.3999999999994,355.0,0.63065,2020-10-28,2020-10-28,183.0,Other,0.8666169895678092,0.1979632389468455,1,1,0
002459,晶澳科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,晶澳科技,机械行业,0,0,0,0,0,0,5.359177254804799,20.0,70.92,7.67,74.09,1.27,5.95,2.75,0.98,21.26,11.35,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
002514,*ST宝馨,2020,2021-03-30,2021-04-30,1,30.0,1,0,1,89.0,120,4,1,1,宝馨科技,机械行业,1,1,1,1,1,1,2.2267833795777636,6.78,42.36,2.48,-29.7,0.1197,1.82,0.41,1.28,34.14,2.74,1,1,1,-577.155,-387.22,-297000000.0,2021-01-28,2021-01-28,92.0,机械行业,0.9582712369597616,0.1979632389468455,1,1,0
002534,西子洁能,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,西子洁能,机械行业,0,0,0,0,0,0,3.695606774863363,11.43,62.52,9.95,49.99,0.5,4.4,1.22,1.36,20.72,3.07,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
002552,宝鼎科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,宝鼎科技,机械行业,0,0,1,0,1,1,1.4816045409242156,8.84,8.92,9.5,95.42,0.18,2.16,0.04,6.28,16.96,2.5,1,1,1,-92.42,-74.665,0.025,2020-10-23,2021-03-23,10.120000000000001,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
002585,双星新材,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,双星新材,塑料制品,0,0,0,0,0,0,3.8225358389266098,2.27,15.03,15.94,-46.01,0.15,6.61,0.92,3.35,12.94,2.92,1,0,0,300.0,300.0,0.6,2020-10-28,2020-10-28,153.0,Other,0.18802781917536016,0.1979632389468455,0,0,0
002594,比亚迪,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,比亚迪,汽车制造,0,0,0,0,0,0,7.153356752703568,2.62,68.0,-1.78,-41.93,0.5,18.60919999999996,4.74039999999999,0.99,16.29,4.12,1,0,0,172.54,189.26999999999998,1.53,2020-10-30,2020-10-30,151.0,汽车制造,0.18802781917536016,0.1979632389468455,0,0,0
002596,海南瑞泽,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,海南瑞泽,建筑建材,0,0,0,0,0,0,3.2872818575322613,-12.19,48.31,-17.44,-437.29,-0.36,2.7,0.2,1.55,19.76,6.35,1,0,0,107.315,109.72749999999999,0.0435,2021-01-30,2021-01-30,59.0,建筑建材,0.18802781917536016,0.1979632389468455,0,0,0
002672,东江环保,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,东江环保,环保行业,0,0,0,0,0,0,3.5720646995221013,10.11,51.57,5.31,3.93,0.48,4.94,1.4,0.69,36.08,7.38,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.18802781917536016,0.1979632389468455,0,0,0
300490,华自科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,华自科技,其他,0,0,1,0,1,0,2.733717947850788,5.14,42.66,4.27,-12.95,0.34,6.74,0.16,1.42,31.42,2.95,1,1,1,-82.68,-36.381,0.15,2020-11-14,2021-01-21,68.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
300491,通合科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,通合科技,其他,0,0,0,0,0,0,1.3270750014599193,4.97,21.34,70.83,311.85,0.19,4.21,-0.06,2.85,44.01,2.62,1,0,0,2.28,4.2716666666666665,0.195,2021-01-28,2021-01-28,61.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
600760,中航沈飞,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,中航沈飞,汽车制造,0,0,0,0,0,0,5.474830419933934,10.58,68.1,17.91,18.1,0.63,6.2,-0.82,1.19,8.9,2.14,1,0,0,11.35,39.98,944030000.0,2021-01-29,2021-01-29,60.0,汽车制造,0.18802781917536016,0.1979632389468455,0,0,0
600792,云煤能源,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,云煤能源,煤炭行业,0,0,1,0,1,0,4.064915751531289,7.44,41.93,6.05,25.22,0.24,3.39,-0.28,1.3,12.96,11.72,1,1,1,-77.35,-61.31,5400000.0,2021-01-29,2021-01-29,60.0,Other,0.18802781917536016,0.1979632389468455,0,0,0
600798,宁波海运,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,宁波海运,交通运输,0,0,0,0,0,0,3.1880041612011136,4.77,35.04,-9.59,-29.64,0.1374,2.93,0.68,1.47,26.84,27.26,0,0,0,5.4,33.17,0.22,,,999.0,交通运输,0.18802781917536016,0.1979632389468455,0,0,0
600815,厦工股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,厦工股份,机械行业,0,0,0,0,0,0,2.9816333491744893,,61.38,-34.05,-57.75,-0.65,0.75,-0.35,2.13,10.63,1.53,1,1,1,92.51,98.075,-86000000.0,2021-01-30,2021-01-30,59.0,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
600850,电科数字,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,电科数字,电子信息,0,0,0,0,0,0,4.366786085257597,13.09,60.91,6.51,6.26,0.7552,5.99,2.01,1.6,14.95,2.02,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.18802781917536016,0.1979632389468455,0,0,0
600857,宁波中百,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,宁波中百,商业百货,0,0,0,0,0,0,2.4069451083182885,9.72,53.18,1.12,12.58,0.18,2.88,0.02,4.05,12.09,19.57,1,1,0,5.4,33.17,0.22,2020-10-27,2020-10-27,154.0,商业百货,0.18802781917536016,0.1979632389468455,0,0,0
600908,无锡银行,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,无锡银行,其他,0,0,0,0,0,0,3.594568774642695,11.22,92.76,10.89,14.07,0.68,5.97,2.17,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
600980,北矿科技,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,北矿科技,电子器件,0,0,0,0,0,0,1.7900914121273581,7.53,25.23,5.54,34.08,0.298,4.03,0.52,2.95,24.86,2.35,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.18802781917536016,0.1979632389468455,0,0,0
600995,南网储能,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,南网储能,电力行业,0,0,1,0,1,0,3.185939324621936,16.06,20.79,14.51,12.15,0.69,4.57,1.03,0.78,28.27,169.77,1,1,0,-69.5,-67.25,100173800.0,2021-01-28,2021-01-28,61.0,电力行业,0.18802781917536016,0.1979632389468455,0,0,0
601007,金陵饭店,2020,2021-03-30,2021-04-30,1,30.0,1,0,1,89.0,120,4,1,1,金陵饭店,酒店旅游,0,0,0,0,0,0,2.5733752977756086,5.09,31.21,14.77,-4.59,0.246,4.96,0.24,1.7,55.92,1.52,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.9582712369597616,0.1979632389468455,1,1,0
601038,一拖股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,一拖股份,机械行业,0,0,0,0,0,0,4.08260930600368,1.52,58.86,2.62,104.73,0.0624,4.13,0.34,1.02,16.19,3.95,1,0,0,-55.87,150.03166666666667,138000000.0,2021-01-30,2021-01-30,59.0,机械行业,0.18802781917536016,0.1979632389468455,0,0,0
601068,中铝国际,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,中铝国际,其他,1,1,1,0,1,1,5.741720313996593,-0.66,72.51,-7.66,-88.61,-0.02,2.81,0.37,1.27,10.56,8.49,1,1,1,-4095.6268,-1899.0487333333328,-1900000000.0,2021-01-30,2021-01-30,59.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601231,环旭电子,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,环旭电子,电子器件,0,0,0,0,0,0,5.921685652500066,12.93,52.96,10.89,6.98,0.58,4.72,1.11,1.68,9.96,7.4,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.18802781917536016,0.1979632389468455,0,0,0
601298,青岛港,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,青岛港,其他,0,0,0,0,0,0,4.809253234563559,12.94,36.35,3.6,5.47,0.59,4.68,0.46,1.81,32.76,42.65,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601326,秦港股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,秦港股份,其他,0,0,0,0,0,0,4.222884350827332,6.53,38.82,-2.24,14.93,0.17,2.61,0.44,1.16,42.82,20.36,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601658,邮储银行,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,邮储银行,其他,0,0,0,0,0,0,7.922943395142201,13.1,94.57639999999991,6.06,16.48,0.72,5.75,0.31,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601677,明泰铝业,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,明泰铝业,有色金属,0,0,0,0,0,0,4.959201638981406,14.04,38.26,6.18,85.02,1.52,10.97,-0.26,2.85,11.84,7.45,1,0,0,17.5,25.75,825000000.0,2021-01-12,2021-01-12,77.0,有色金属,0.18802781917536016,0.1979632389468455,0,0,0
601696,中银证券,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,中银证券,其他,0,0,0,0,0,0,3.403860499081639,6.44,73.63,5.54,13.23,0.32,5.09,4.13,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601865,福莱特,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,福莱特,其他,0,0,0,0,0,0,3.893247850101812,17.0,51.95,56.89,76.09,0.37,2.31,0.26,1.0,31.56,7.64,1,0,0,120.36,123.19,1555000000.0,2020-12-30,2020-12-30,90.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601881,中国银河,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,中国银河,其他,0,0,0,0,0,0,5.144058347518966,7.64,77.22,71.69,81.09,0.52,6.99,4.08,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
601886,江河集团,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,江河集团,建筑建材,0,0,0,0,0,0,5.242011530336942,4.7,68.17,17.26,-42.02,0.31,6.75,0.86,1.24,18.45,7.12,1,0,0,50.425,105.495,549938050.0,2021-01-29,2021-01-29,60.0,建筑建材,0.18802781917536016,0.1979632389468455,0,0,0
603018,华设集团,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,华设集团,建筑建材,0,0,0,0,0,0,3.8686978806897723,19.39,63.69,11.67,30.74,0.94,6.18,0.87,1.36,31.21,5.39,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.18802781917536016,0.1979632389468455,0,0,0
603025,大豪科技,2020,2021-03-30,2021-04-28,1,29.0,1,0,1,89.0,118,4,1,1,大豪科技,电子信息,0,0,0,0,0,0,2.373043556642607,14.45,13.5,-9.48,-31.12,0.28,1.94,0.38,5.55,46.42,2.18,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.7690014903129657,0.1979632389468455,1,1,0
603026,石大胜华,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,石大胜华,其它行业,0,0,0,0,0,0,3.85925493988949,18.23,38.45,-12.9,50.18,1.52,8.92,-0.59,1.52,16.91,10.63,1,1,0,-15.0,-14.5,258499600.0,2021-01-16,2021-01-16,73.0,Other,0.18802781917536016,0.1979632389468455,0,0,0
603055,台华新材,2020,2021-03-30,2021-03-27,1,-3.0,0,1,0,89.0,86,3,0,0,台华新材,其他,0,0,0,0,0,0,3.328985047548231,7.55,42.19,-9.54,-43.15,0.26,3.37,0.44,1.53,23.42,2.38,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.14853452558370592,0.1979632389468455,0,0,0
603060,国检集团,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,国检集团,其他,0,0,0,0,0,0,2.511223958105374,16.47,23.71,12.43,6.17,0.4949,4.08,0.66,2.38,45.31,30.91,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603066,音飞储存,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,音飞储存,其他,0,0,0,0,0,0,2.080690761080268,8.06,32.83,1.7,-15.63,0.2598,3.25,-0.01,2.72,33.4,1.86,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603067,振华股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,振华股份,其他,0,0,0,0,0,0,2.7219531062712017,10.62,9.71,-0.69,-6.73,0.32,3.1,0.47,6.61,28.75,7.31,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603078,江化微,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,江化微,其他,0,0,0,0,0,0,1.7749523509116738,4.43,41.5,27.82,-13.54,0.2432,7.24,0.41,1.79,30.08,10.98,1,0,0,62.5,65.0,51275000.0,2021-01-19,2021-01-19,70.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603127,昭衍新药,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,昭衍新药,其他,0,0,0,0,0,0,2.0001277349601105,24.35,41.65,56.4,72.39,0.83,7.19,0.92,1.33,52.64,1.92,1,0,0,67.2,70.65,284121450.0,2021-01-20,2021-01-20,69.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603158,腾龙股份,2020,2021-03-30,2021-04-29,1,30.0,1,0,1,89.0,119,4,1,1,腾龙股份,汽车制造,0,0,0,0,0,0,2.428336298299606,12.15,48.43,1.49,4.28,0.57,4.89,0.49,1.28,34.42,1.98,1,0,0,25.0,27.5,145151200.0,2021-01-13,2021-01-13,106.0,汽车制造,0.8666169895678092,0.1979632389468455,1,1,0
603168,莎普爱思,2020,2021-03-30,2021-04-20,1,21.0,1,0,1,89.0,110,4,1,1,莎普爱思,生物制药,1,1,1,1,1,1,1.8180767775454285,0.53,6.702000000000001,-15.06,106.21,0.02,4.62,0.18,9.69,66.25,1.96,1,1,1,-2047.23,-1215.23,-187000000.0,2021-01-30,2021-01-30,80.0,生物制药,0.49552906110283157,0.1979632389468455,0,0,0
603278,大业股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,大业股份,其他,0,0,0,0,0,0,3.342861804649192,9.47,58.04,11.91,-25.87,0.53,5.54,0.68,1.23,12.26,6.49,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603326,我乐家居,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,我乐家居,其他,0,0,0,0,0,0,2.6616571615324998,17.29,38.96,23.1,51.24,0.49,4.21,0.38,1.45,43.83,8.08,1,0,0,45.0,47.5,199099050.0,2021-01-15,2021-01-15,74.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603368,柳药集团,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,柳药集团,商业百货,0,0,0,0,0,0,5.007764510671235,16.85,61.05,26.82,29.77,1.89,16.88,1.59,1.47,12.15,9.42,0,0,0,5.4,33.17,0.22,,,999.0,商业百货,0.18802781917536016,0.1979632389468455,0,0,0
603377,ST东时,2020,2021-03-30,2021-04-10,1,11.0,1,0,0,89.0,100,4,1,0,ST东时,其他,0,0,0,0,0,1,2.4965057856313524,14.02,52.08,6.02,9.42,0.42,3.0,0.81,0.8,51.54,0.69,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.3492300049677099,0.1979632389468455,0,0,0
603613,国联股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,国联股份,其他,0,0,0,0,0,0,4.290185431008302,22.21,49.04,94.21679999999999,69.34,0.91,7.67,2.7,2.0,6.3,331.92,1,0,0,80.59,102.83,279000000.0,2021-01-15,2021-01-15,74.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603719,良品铺子,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,良品铺子,其他,0,0,0,0,0,0,4.358630056867486,27.3,61.76,20.97,42.68,0.95,3.93,0.95,1.28,31.87,6.25,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603799,华友钴业,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,华友钴业,其他,0,0,0,0,0,0,5.2445473233382085,1.56,56.63,30.46,-92.18,0.11,7.18,2.41,0.84,11.16,3.77,1,0,0,349.3999999999994,842.7203999999953,1164485000.0,2021-01-23,2021-01-23,66.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603877,太平鸟,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,太平鸟,其他,0,0,0,0,0,0,4.385520523928138,16.17,49.88,2.8,-3.5,1.17,7.34,1.81,1.48,53.19,2.01,1,0,0,27.0,43.0,560000000.0,2021-01-13,2021-01-13,76.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603899,晨光股份,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,晨光股份,其他,0,0,0,0,0,0,4.722152901473706,28.17,41.03,30.53,31.39,1.1523,4.57,1.18,1.76,26.13,6.8,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
603987,康德莱,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,康德莱,其他,0,0,0,0,0,0,2.9533465570575532,12.19,28.45,25.3,15.64,0.39,3.63,0.58,2.66,37.88,4.04,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
605222,起帆电缆,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,起帆电缆,其他,0,0,0,0,0,0,4.349890764643811,23.94,56.57,20.95,32.67,0.95,4.45,0.37,1.49,10.8,9.35,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
605258,协和电子,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,协和电子,其他,0,0,0,0,0,0,1.8594181177018698,24.87,36.73,-7.38,-16.73,1.652,7.32,2.14,1.76,36.34,4.03,1,1,0,-15.16,-7.3450000000000015,89500000.0,2020-12-02,2020-12-02,118.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
688016,心脉医疗,2020,2021-03-30,2021-03-30,0,0.0,0,0,0,89.0,89,3,0,0,心脉医疗,其他,0,0,0,0,0,0,1.4678743481123135,24.67,7.76,44.39,56.38,2.31,14.81,1.99,11.334600000000012,79.35,1.53,1,0,0,50.0,52.5,188055000.0,2021-01-26,2021-01-26,63.0,其他,0.18802781917536016,0.1979632389468455,0,0,0
000002,万科A,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,万  科Ａ,房地产,0,0,0,0,0,0,7.922943395142201,22.47,84.36,23.59,15.1,3.1655999999999946,16.64,4.04,1.13,36.25,0.28,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.24764033780427222,0.26105315449577743,0,0,0
000006,深振业A,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,深振业Ａ,房地产,0,0,0,0,0,0,3.6457109587125576,12.39,54.46,48.55,-8.36,0.5935,4.99,-0.14,2.42,45.21,0.28,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.24764033780427222,0.26105315449577743,0,0,0
000011,深物业A,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,深物业A,房地产,0,0,0,0,0,0,3.7042605561522386,20.47,69.68,17.32,17.16,1.3722,5.28,1.58,1.82,63.81,0.47,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.24764033780427222,0.26105315449577743,0,0,0
000034,神州数码,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,神州数码,煤炭行业,0,0,0,0,0,0,6.767377647109092,17.23,85.13,6.04,36.89,1.0788,6.68,2.29,1.04,4.02,10.61,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.24764033780427222,0.26105315449577743,0,0,0
000060,中金岭南,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,中金岭南,有色金属,0,0,0,0,0,0,5.435380016936376,8.05,44.08,14.14,-7.37,0.24,3.06,0.62,1.06,9.1,10.66,0,0,0,5.4,33.17,0.22,,,999.0,有色金属,0.24764033780427222,0.26105315449577743,0,0,0
000065,北方国际,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,北方国际,建筑建材,0,0,0,0,0,0,4.71492104994721,15.57,63.01,10.81,19.87,0.92,6.3,-1.58,1.35,14.52,19.12,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.24764033780427222,0.26105315449577743,0,0,0
000100,TCL科技,2020,2021-03-31,2021-03-11,1,-20.0,0,1,0,90.0,70,3,0,0,TCL科技,家电行业,0,0,0,0,0,0,6.622443727956317,9.09,61.25,-33.82,-24.52,0.1986,2.23,0.85,1.12,11.47,5.19,1,0,0,65.0,65.0,0.33225,2021-01-12,2021-01-12,58.0,Other,0.027570789865871834,0.26105315449577743,0,0,0
000157,中联重科,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,中联重科,机械行业,0,0,0,0,0,0,6.0732058114170995,10.82,57.06,50.92,116.42,0.58,4.94,0.79,1.83,30.0,2.84,1,0,0,65.85,74.695,0.975,2021-01-21,2021-01-21,69.0,机械行业,0.24764033780427222,0.26105315449577743,0,0,0
000338,潍柴动力,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,潍柴动力,汽车制造,0,0,0,0,0,0,7.464286313955635,21.34,70.54,9.48,5.17,1.15,5.7,3.0,1.19,21.8,6.01,0,0,0,5.4,33.17,0.22,,,999.0,汽车制造,0.24764033780427222,0.26105315449577743,0,0,0
000402,金融街,2020,2021-03-31,2021-03-31,0,0.0,0,0,0,90.0,90,3,0,0,金 融 街,房地产,0,0,0,1,0,1,5.571545482029667,10.34,75.94,18.41,5.3,1.15,11.61,0.89,2.21,40.15,0.2,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.24764033780427222,0.26105315449577743,0,0,0
